ID;document;source
6.0;"2. Con independencia de estas reparaciones, la Administración General del Estado, en 
supuestos excepcionales y, en particular, cuando quedara interrumpida la actividad de una 
empresa, con riesgo de pérdida de sus puestos de trabajo, podrá subsidiar préstamos 
destinados a reanudar dicha actividad.
El subsidio consistirá en el abono a la entidad de crédito prestamista de la diferencia 
existente entre los pagos de amortización de capital e intereses, al tipo de interés fijado por 
la entidad prestamista, y los que corresponderían al tipo de interés subsidiado, que será el 
del interés legal del dinero en el momento de formalización del préstamo menos tres puntos 
porcentuales de interés anual.
3. También podrá celebrar la Administración General del Estado convenios con entidades 
de créditos a bajo interés, con la finalidad indicada en el apartado precedente.
Artículo 27.  Daños en sedes de partidos políticos, sindicatos y organizaciones sociales.
1. Serán resarcibles los daños sufridos en las sedes de partidos políticos, sindicatos y 
organizaciones sociales, incluyendo el mobiliario y el equipo siniestrado, en la cuantía";0.0
6.0;"de tiempo suficiente a partir de la comunicación, con independencia de que se haya 
constituido anteriormente o no como parte en el proceso; por otro lado, el reconocimiento del 
derecho a obtener el pago de las costas que se le hubieran causado, con preferencia al 
derecho del Estado a ser indemnizado por los gastos hechos en la causa, cuando el delito 
hubiera sido finalmente perseguido únicamente a su instancia o el sobreseimiento de la 
misma hubiera sido revocado por la estimación del recurso interpuesto por ella.
El Estado, como es propio de cualquier modelo liberal, conserva el monopolio absoluto 
sobre la ejecución de las penas, lo que no es incompatible con que se faciliten a la víctima 
ciertos cauces de participación que le permitan impugnar ante los Tribunales determinadas 
resoluciones que afecten al régimen de cumplimiento de condena de delitos de carácter 
especialmente grave, facilitar información que pueda ser relevante para que los Jueces y 
Tribunales resuelvan sobre la ejecución de la pena, responsabilidades civiles o comiso ya 
acordados, y solicitar la adopción de medidas de control con relación a liberados";0.0
6.0;"Lo mismo podrá acordar el Tribunal en el caso del número 6º, si la preparación de los 
elementos de prueba o la sumaria instrucción suplementaria exigiere algún tiempo.
En ambos casos, el Secretario judicial señalará día para nuevo juicio cuando 
desaparezca la causa de la suspensión o puedan ser reemplazadas las personas 
reemplazables.
LIBRO IV
De los procedimientos especiales
TÍTULO I
Del modo de proceder cuando fuere procesado un Senador o Diputado a 
Cortes
Artículo 750.  
El Juez o Tribunal que encuentre méritos para procesar a un Senador o Diputado a 
Cortes por causa de delito, se abstendrá de dirigir el procedimiento contra él si las Cortes 
estuvieren abiertas, hasta obtener la correspondiente autorización del Cuerpo Colegislador a 
que pertenezca.
Artículo 751.  
Cuando el Senador o Diputado a Cortes fuere delincuente in fraganti, podrá ser detenido 
y procesado sin la autorización a que se refiere el artículo anterior; pero en las veinticuatro 
horas siguientes a la detención o procesamiento deberá ponerse lo hecho en conocimiento 
del Cuerpo Colegislador a que corresponda.
Se pondrá también en conocimiento del Cuerpo Colegislador respectivo la causa que";0.0
6.0;"reembolso se realice exclusivamente mediante cargo en una cuenta corriente abierta a 
nombre del deudor en una entidad de crédito domiciliada en la Unión Europea o en países 
terceros equivalentes.
i) Los préstamos sindicados en los que el banco agente sea una entidad de crédito 
domiciliada en la Unión Europea o en países terceros equivalentes, respecto de las 
entidades participantes que no tengan la condición de banco agente.
j) Los contratos de tarjeta de crédito cuyo límite no supere los 5.000 euros, cuando el 
reembolso del importe dispuesto únicamente pueda realizase desde una cuenta abierta a 
nombre del cliente en una entidad de crédito domiciliada en la Unión Europea o país tercero 
equivalente.
Artículo 17.  Medidas simplificadas de diligencia debida.
1. En los supuestos previstos en los artículos precedentes, los sujetos obligados podrán 
aplicar, en función del riesgo y, en sustitución de las medidas normales de diligencia debida, 
una o varias de las siguientes medidas:
a) Comprobar la identidad del cliente o del titular real únicamente cuando se supere un 
umbral cuantitativo con posterioridad al establecimiento de la relación de negocios.";0.0
7.0;No se han podido recuperar documentos relevantes para responder la pregunta.;0.0
8.0;"Pela las patatas y pícalas en rodajas o gajos no muy delgados. Pica la cebolla en julianas. Caliente una sartén antiadherente grande, donde quepan todos tus ingredientes con abundante aceite de oliva. Echa las patatas y cocínalas a fuego medio durante 5 minutos. A continuación agrega las cebollas.
Cómo hacer una tortilla de patatas. 1.-. Empezamos pelando las patatas. Las lavamos y las cortamos con la ayuda del pelapatatas o de un cuchillo bien afilado y en rodajas de 2mm. 2.-. Pelamos las cebollas y las pochamos a fuego muy lento en la sartén.
Aprende con este vídeo cómo hacer una Tortilla de Patatas muy fácil, deliciosa y sana . Es la receta por excelencia de cocina española, ya que es fácil de pr...
Cómo hacer tortilla de patata española. Pelamos y lavamos las patatas, las cortamos en rodajas finas al igual que la cebolla si la queremos añadir. Ponemos en una sartén y cubrimos de aceite de oliva virgen extra. Dejamos que se pochen a fuego medio-suave hasta que comiencen a dorarse.
Tortilla de patatas ¿con o sin cebolla? ¿Cuajada o líquida? El Comidista te enseña a hacer el plato español basado en los consejos de tres chefs ganadores de...";1.0
9.0;No se han podido recuperar documentos relevantes para responder la pregunta.;0.0
10.0;"2. Con independencia de estas reparaciones, la Administración General del Estado, en 
supuestos excepcionales y, en particular, cuando quedara interrumpida la actividad de una 
empresa, con riesgo de pérdida de sus puestos de trabajo, podrá subsidiar préstamos 
destinados a reanudar dicha actividad.
El subsidio consistirá en el abono a la entidad de crédito prestamista de la diferencia 
existente entre los pagos de amortización de capital e intereses, al tipo de interés fijado por 
la entidad prestamista, y los que corresponderían al tipo de interés subsidiado, que será el 
del interés legal del dinero en el momento de formalización del préstamo menos tres puntos 
porcentuales de interés anual.
3. También podrá celebrar la Administración General del Estado convenios con entidades 
de créditos a bajo interés, con la finalidad indicada en el apartado precedente.
Artículo 27.  Daños en sedes de partidos políticos, sindicatos y organizaciones sociales.
1. Serán resarcibles los daños sufridos en las sedes de partidos políticos, sindicatos y 
organizaciones sociales, incluyendo el mobiliario y el equipo siniestrado, en la cuantía";0.0
10.0;"de tiempo suficiente a partir de la comunicación, con independencia de que se haya 
constituido anteriormente o no como parte en el proceso; por otro lado, el reconocimiento del 
derecho a obtener el pago de las costas que se le hubieran causado, con preferencia al 
derecho del Estado a ser indemnizado por los gastos hechos en la causa, cuando el delito 
hubiera sido finalmente perseguido únicamente a su instancia o el sobreseimiento de la 
misma hubiera sido revocado por la estimación del recurso interpuesto por ella.
El Estado, como es propio de cualquier modelo liberal, conserva el monopolio absoluto 
sobre la ejecución de las penas, lo que no es incompatible con que se faciliten a la víctima 
ciertos cauces de participación que le permitan impugnar ante los Tribunales determinadas 
resoluciones que afecten al régimen de cumplimiento de condena de delitos de carácter 
especialmente grave, facilitar información que pueda ser relevante para que los Jueces y 
Tribunales resuelvan sobre la ejecución de la pena, responsabilidades civiles o comiso ya 
acordados, y solicitar la adopción de medidas de control con relación a liberados";0.0
10.0;"Lo mismo podrá acordar el Tribunal en el caso del número 6º, si la preparación de los 
elementos de prueba o la sumaria instrucción suplementaria exigiere algún tiempo.
En ambos casos, el Secretario judicial señalará día para nuevo juicio cuando 
desaparezca la causa de la suspensión o puedan ser reemplazadas las personas 
reemplazables.
LIBRO IV
De los procedimientos especiales
TÍTULO I
Del modo de proceder cuando fuere procesado un Senador o Diputado a 
Cortes
Artículo 750.  
El Juez o Tribunal que encuentre méritos para procesar a un Senador o Diputado a 
Cortes por causa de delito, se abstendrá de dirigir el procedimiento contra él si las Cortes 
estuvieren abiertas, hasta obtener la correspondiente autorización del Cuerpo Colegislador a 
que pertenezca.
Artículo 751.  
Cuando el Senador o Diputado a Cortes fuere delincuente in fraganti, podrá ser detenido 
y procesado sin la autorización a que se refiere el artículo anterior; pero en las veinticuatro 
horas siguientes a la detención o procesamiento deberá ponerse lo hecho en conocimiento 
del Cuerpo Colegislador a que corresponda.
Se pondrá también en conocimiento del Cuerpo Colegislador respectivo la causa que";0.0
10.0;"reembolso se realice exclusivamente mediante cargo en una cuenta corriente abierta a 
nombre del deudor en una entidad de crédito domiciliada en la Unión Europea o en países 
terceros equivalentes.
i) Los préstamos sindicados en los que el banco agente sea una entidad de crédito 
domiciliada en la Unión Europea o en países terceros equivalentes, respecto de las 
entidades participantes que no tengan la condición de banco agente.
j) Los contratos de tarjeta de crédito cuyo límite no supere los 5.000 euros, cuando el 
reembolso del importe dispuesto únicamente pueda realizase desde una cuenta abierta a 
nombre del cliente en una entidad de crédito domiciliada en la Unión Europea o país tercero 
equivalente.
Artículo 17.  Medidas simplificadas de diligencia debida.
1. En los supuestos previstos en los artículos precedentes, los sujetos obligados podrán 
aplicar, en función del riesgo y, en sustitución de las medidas normales de diligencia debida, 
una o varias de las siguientes medidas:
a) Comprobar la identidad del cliente o del titular real únicamente cuando se supere un 
umbral cuantitativo con posterioridad al establecimiento de la relación de negocios.";0.0
10.0;"2. Los poderes públicos promoverán la información y la educación de los consumidores y 
usuarios, fomentarán sus organizaciones y oirán a éstas en las cuestiones que puedan 
afectar a aquéllos, en los términos que la ley establezca.
3. En el marco de lo dispuesto por los apartados anteriores, la ley regulará el comercio 
interior y el régimen de autorización de productos comerciales.
Artículo 52.  
La ley regulará las organizaciones profesionales que contribuyan a la defensa de los 
intereses económicos que les sean propios. Su estructura interna y funcionamiento deberán 
ser democráticos.
CAPÍTULO CUARTO
De las garantías de las libertades y derechos fundamentales
Artículo 53.  
1. Los derechos y libertades reconocidos en el Capítulo segundo del presente Título 
vinculan a todos los poderes públicos. Sólo por ley, que en todo caso deberá respetar su 
contenido esencial, podrá regularse el ejercicio de tales derechos y libertades, que se 
tutelarán de acuerdo con lo previsto en el artículo 161, 1, a).
2. Cualquier ciudadano podrá recabar la tutela de las libertades y derechos reconocidos 
en el artículo 14 y la Sección primera del Capítulo segundo ante los Tribunales ordinarios por";0.0
10.0;"el centro, incluido el registro superficial de su persona, que se llevará a cabo según lo 
establecido en el artículo 54.5.c). En caso de negativa del visitante a someterse a dichos 
controles, el director del centro podrá denegar la comunicación o la visita, poniéndolo en 
conocimiento del juez de menores competente.
6. El director del centro ordenará la suspensión temporal o terminación de cualquier 
visita cuando en su desarrollo se produzcan amenazas, coacciones, agresiones verbales o 
físicas, se advierta un comportamiento incorrecto, existan razones fundadas para creer que 
el interno o los visitantes puedan estar preparando alguna actuación delictiva o que atente 
contra la convivencia o la seguridad del centro, o entienda que los visitantes pueden 
perjudicar al menor porque afecten negativamente al desarrollo integral de su personalidad.
7. Cuando se considere que las comunicaciones previstas en este artículo perjudican o 
pueden perjudicar al menor porque afecten negativamente a su derecho fundamental a la 
educación y al desarrollo integral de su personalidad, el director del centro lo pondrá en";0.0
10.0;"2. El ejercicio de estos derechos no puede restringirse mediante ningún tipo de censura 
previa.
3. La ley regulará la organización y el control parlamentario de los medios de 
comunicación social dependientes del Estado o de cualquier ente público y garantizará el 
acceso a dichos medios de los grupos sociales y políticos significativos, respetando el 
pluralismo de la sociedad y de las diversas lenguas de España.
4. Estas libertades tienen su límite en el respeto a los derechos reconocidos en este 
Título, en los preceptos de las leyes que lo desarrollen y, especialmente, en el derecho al 
honor, a la intimidad, a la propia imagen y a la protección de la juventud y de la infancia.
5. Sólo podrá acordarse el secuestro de publicaciones, grabaciones y otros medios de 
información en virtud de resolución judicial.
Artículo 21.  
1. Se reconoce el derecho de reunión pacífica y sin armas. El ejercicio de este derecho 
no necesitará autorización previa.
2. En los casos de reuniones en lugares de tránsito público y manifestaciones se dará 
comunicación previa a la autoridad, que sólo podrá prohibirlas cuando existan razones";0.0
10.0;"b) La protección de la salud pública o de las personas físicas o jurídicas que tengan la 
condición de consumidores o usuarios, incluso cuando actúen como inversores.
c) El respeto a la dignidad de la persona y al principio de no discriminación por motivos 
de raza, sexo, religión, opinión, nacionalidad, discapacidad o cualquier otra circunstancia 
personal o social, y
d) La protección de la juventud y de la infancia.
e) La salvaguarda de los derechos de propiedad intelectual.
En la adopción y cumplimiento de las medidas de restricción a que alude este apartado 
se respetarán, en todo caso, las garantías, normas y procedimientos previstos en el 
ordenamiento jurídico para proteger los derechos a la intimidad personal y familiar, a la 
CÓDIGO PROCESAL PENAL
– 1078 –";0.0
10.0;"Artículo 309.  Seguimiento contable de los gastos de alimentación.
Los gastos de alimentación serán objeto de un seguimiento contable especial, con los 
formatos y periodicidad que el centro directivo determine. Dichos gastos se elevarán a la 
Junta Económico-Administrativa del Establecimiento para su examen e informe.
Artículo 310.  Recepcionado de mercancías para la preparación del racionado.
1. En el supuesto de que la gestión de cocina se realice directamente por la 
Administración penitenciaria, diariamente, el funcionario del servicio de alimentación 
recepcionará las mercancías para la preparación de las comidas según los racionados, 
comprobando calidad y peso de los artículos.
2. El Médico del Establecimiento comprobará el estado sanitario de los artículos 
suministrados y dictaminará los que por la citada razón deban ser desechados.
Artículo 311.  Renuncia a ración alimenticia.
Si algún interno renunciase a su ración, quedará ésta en beneficio de los demás, no de 
persona determinada, sin que por tal renuncia se le deba indemnización alguna.
Artículo 312.  Sistemas de gestión de los gastos de alimentación.";0.0
10.0;"1 y 2 del Real Decreto 862/1998, de 8 de mayo, por el que se aprueba el Reglamento del 
Instituto de Toxicología, ha obligado al Ministerio de Justicia a la adecuación de los medios 
personales y materiales necesarios para garantizar la calidad del servicio que se presta, 
asegurando que la respuesta sanitaria se ajusta a los avances científicos y médicos.
Hasta el año 2010, la normativa nacional y comunitaria obligaba únicamente a las 
empresas comercializadoras de detergentes, productos de limpieza y lejías a facilitar al 
Instituto la información necesaria sobre su composición para permitir la adecuada respuesta 
sanitaria.
No obstante lo anterior, en aras a garantizar un nivel elevado de protección de la salud 
humana y del medio ambiente, la normativa comunitaria y, en concreto, el Reglamento (CE) 
núm. 1272/2008 del Parlamento Europeo y del Consejo, de 16 de diciembre de 2008, sobre 
clasificación, etiquetado y envasado de sustancias y mezclas, establece unos criterios 
armonizados de clasificación y etiquetado de las sustancias y mezclas químicas. El citado 
Reglamento (CE) núm. 1272/2008, que se basa en el principio de precaución, establece";0.0
10.0;"Artículo 223.  Prohibición de entrada de alimentos perecederos.
Por razones de salud pública no se permitirá la entrada de alimentos perecederos por 
aquellos conductos que pudieran alterar sus características y comprometer la salud de los 
consumidores.
Artículo 224.  Lavandería.
En todos los Establecimientos penitenciarios se contará con un servicio de lavandería al 
que accederán todos los internos.
Artículo 225.  Desinfección de instalaciones penitenciarias.
1. Con la periodicidad que determine el servicio sanitario, de acuerdo con las normas 
establecidas por el Centro Directivo, se procederá a una completa desinfección, 
desinsectación y desratización de las distintas dependencias de cada Establecimiento. 
Corresponderá a los servicios sanitarios el seguimiento y la evaluación de las campañas que 
se realicen.
2. Como regla general, por razones higiénicas no se autorizará la presencia de animales 
en los Establecimientos penitenciarios y, en ningún caso, en las celdas.
Artículo 226.  Alimentación.
1. En todos los Centros penitenciarios se proporcionará a los internos una alimentación 
convenientemente preparada, que debe responder a las exigencias dietéticas de la";0.0
10.0;"ciudadana, como las de hospedaje, transporte de personas, acceso comercial a servicios 
telefónicos o telemáticos de uso público mediante establecimientos abiertos al público, 
comercio o reparación de objetos usados, alquiler o desguace de vehículos de motor, 
compraventa de joyas y metales, ya sean preciosos o no, objetos u obras de arte, cerrajería 
de seguridad, centros gestores de residuos metálicos, establecimientos de comercio al por 
mayor de chatarra o productos de desecho, o de venta de productos químicos peligrosos a 
particulares, quedarán sujetas a las obligaciones de registro documental e información en los 
términos que establezcan las disposiciones aplicables.
2. Los titulares de embarcaciones de alta velocidad, así como los de aeronaves ligeras 
estarán obligados a realizar las actuaciones de registro documental e información previstas 
en la normativa vigente.
Artículo 26.  Establecimientos e instalaciones obligados a adoptar medidas de seguridad.
Reglamentariamente, en desarrollo de lo dispuesto en esta Ley, en la legislación de 
seguridad privada, en la de infraestructuras críticas o en otra normativa sectorial, podrá";0.0
12.0;"los lugares incluidos en el artícu lo 1 de esta Ley cuando se afecte de forma directa y grave a 
la intimidad de las personas, así como tampoco para grabar conversaciones de naturaleza 
estrictamente privada. Las imágenes y sonidos obtenidos accidentalmente en estos casos 
deberán ser destruidas inmediatamente, por quien tenga la responsabilidad de su custodia.
Artículo 7.  Aspectos procedimentales.
1. Realizada la filmación de acuerdo con los requisitos establecidos en la Ley, si la 
grabación captara la comisión de hechos que pudieran ser constitutivos de ilícitos penales, 
las Fuerzas y Cuerpos de Seguridad pondrán la cinta o soporte original de las imágenes y 
sonidos en su integridad a disposición judicial con la mayor inmediatez posible y, en todo 
caso, en el plazo máximo de setenta y dos horas desde su grabación. De no poder 
redactarse el atestado en tal plazo, se relatarán verbalmente los hechos a la autoridad 
judicial, o al Ministerio Fiscal, junto con la entrega de la grabación.
2. Si la grabación captara hechos que pudieran ser constitutivos de infracciones 
administrativas relacionadas con la seguridad ciudadana, se remitirán al órgano competente,";0.0
12.0;"administrativas relacionadas con la seguridad ciudadana, se remitirán al órgano competente, 
igualmente de inmediato, para el inicio del oportuno procedimiento sancionador.
Artículo 8.  Conservación de las grabaciones.
1. Las grabaciones serán destruidas en el plazo máximo de un mes desde su captación, 
salvo que estén relacionadas con infracciones penales o administrativas graves o muy 
graves en materia de seguridad pública, con una investigación policial en curso o con un 
procedimiento judicial o administrativo abierto.
2. Cualquier persona que por razón del ejercicio de sus funciones tenga acceso a las 
grabaciones deberá observar la debida reserva, confidencialidad y sigilo en relación con las 
mismas, siéndole de aplicación, en caso contrario, lo dispuesto en el artículo 10 de la 
presente Ley.CÓDIGO PROCESAL PENAL
§ 20  Ley Orgánica reguladora de la utilización de videocámaras en lugares públicos
– 755 –";0.0
12.0;"En cumplimiento de lo dispuesto en el artículo 588 bis g, la Policía Judicial pondrá a 
disposición de la autoridad judicial el soporte original o copia electrónica auténtica de las 
grabaciones e imágenes, que deberá ir acompañado de una transcripción de las 
conversaciones que considere de interés.
El informe identificará a todos los agentes que hayan participado en la ejecución y 
seguimiento de la medida.
Artículo 588 quater e.  Cese.
Cesada la medida por alguna de las causas previstas en el artículo 588 bis j, la 
grabación de conversaciones que puedan tener lugar en otros encuentros o la captación de 
imágenes de tales momentos exigirán una nueva autorización judicial.
CAPÍTULO VII
Utilización de dispositivos técnicos de captación de la imagen, de seguimiento 
y de localización
Artículo 588 quinquies a.  Captación de imágenes en lugares o espacios públicos.
1. La Policía Judicial podrá obtener y grabar por cualquier medio técnico imágenes de la 
persona investigada cuando se encuentre en un lugar o espacio público, si ello fuera 
necesario para facilitar su identificación, para localizar los instrumentos o efectos del delito u";0.0
